@id	@lat	@lon
321309898	51.2179743	4.4957292
321464090	50.8806578	4.4143761
321464091	50.8821276	4.4170013
321618095	50.5574995	4.4882086
321618318	50.5790965	4.4540289
321618375	50.6166711	4.4454620
321810991	51.2065058	4.4524981
322636537	51.1963472	4.5121357
322794959	50.6116827	5.5843386
324022370	50.8845873	4.5297096
325217911	50.7643101	2.7576724
330529741	50.8235069	4.3523732
331396972	50.7878996	3.0527831
335768543	50.4711231	4.8515189
337595278	50.9716101	4.6230155
338769737	50.6151273	5.5967595
340851867	51.1574497	4.8017317
340852511	51.1581558	4.7984347
340893817	50.8325502	4.3304380
348024574	50.8945091	4.4747892
349235808	51.1760596	4.7434634
349272406	50.7961769	4.3473622
354557442	51.0032427	3.8927911
354667568	50.6373305	4.6150456
354826385	51.0088789	3.8781371
357383992	50.6288091	5.6209352
357410089	50.8124488	4.4302321
359130093	50.8639714	5.1819091
364169536	50.8266377	4.4038277
364653184	50.8554022	4.4007643
365705261	50.4887344	4.2006325
366853208	50.9354077	4.5444706
368157296	50.8363835	4.0055764
369308057	50.1235394	5.2535787
369935241	50.9123557	3.9196587
369973524	50.8514235	4.5066814
369988615	51.2335018	4.5608575
369989264	51.2333246	4.5604061
370110702	51.2941115	4.6807242
370927030	50.5898124	4.7196473
371194276	51.1341163	2.8180263
371212769	50.4744845	4.9057180
371212771	50.4751515	4.9069151
373895257	50.8347247	4.5271727
376821718	50.8360151	4.5357709
376895989	50.8301059	4.5146816
380804202	50.8381340	4.5427734
383764183	50.8366969	4.4896366
386933328	50.4752344	4.2205648
389080611	50.7112687	6.0082138
389493188	50.8312303	4.4522363
389763402	50.7124493	4.5501221
390524875	50.4808247	4.8822570
392794017	50.7327361	4.4799904
392801669	50.7271344	4.4848417
392812922	50.7315002	4.4813931
392817199	50.7192642	4.5840257
392817334	50.7198758	4.5776130
392817760	50.7168931	4.5785045
392820944	50.7653000	4.4483113
392828701	50.7697295	4.4997720
392846066	50.7522721	4.5248815
392867317	50.7886053	4.4946275
401274267	50.8186833	4.4272242
402491440	50.8481809	4.4085505
402491498	50.8462897	4.4138905
402491563	50.8485285	4.4295129
402491568	50.8476805	4.4301931
410339315	50.9650963	5.4760622
410466355	50.7877273	4.3311031
410936386	50.7964699	4.3239729
411081370	51.2132052	4.5905814
413404523	50.5997682	4.7898862
413404528	50.5999867	4.7921436
413481345	50.9681658	4.4556173
415507273	51.1934094	3.2129189
416822470	50.4235645	6.1942866
416822823	51.1875260	3.1066718
418893939	50.8265584	4.4121845
419684877	50.8377646	4.3408309
422080149	51.1724673	4.8419437
429903300	50.4801734	3.9489496
430102309	51.1300477	5.4215543
430152894	51.2239012	5.3137242
430653460	50.7358262	3.5897808
432643408	50.8932815	4.4300674
433340133	50.9191743	4.4257776
434350540	50.8097687	4.6105908
440392270	50.5880678	5.6320045
440697297	50.5289846	5.7200270
443494248	50.8924739	4.5783876
444775601	50.6323741	4.6531631
444775604	50.6359056	4.6515669
444775613	50.6457222	4.6443682
452592842	50.6373931	6.0196115
452592846	50.6350738	6.0234046
453233540	51.0896706	5.5245161
457067417	50.5700647	5.8085610
462007932	50.8561759	5.4977862
462007933	50.8568640	5.4976832
462218374	50.9243196	4.4072526
469239181	50.7585700	4.3848506
469239184	50.7452386	4.3541747
470058458	51.1289191	4.4549076
479844639	50.6909094	4.0330599
480154354	50.5659484	4.0622589
480332738	51.0376393	5.3780232
482034300	51.1381373	4.4372646
482034307	51.1388218	4.4380964
483669357	51.1597710	4.4583446
483703337	51.1293064	4.4749513
489047234	50.8130478	4.2889973
492035168	51.1236697	4.5767925
494948677	50.9360744	4.4951772
495514459	50.7357806	4.2859102
495520105	50.7396264	4.2789165
495580311	50.7351395	4.2303718
495965407	50.7808011	4.3809725
500898225	50.9561239	4.4969821
501746775	50.8787420	3.6159511
501746781	50.8804810	3.6156462
503139615	50.7869875	4.3759685
509893635	51.2099611	4.5470700
509894533	51.2056901	4.4886115
509894609	51.1810046	4.4233082
509894815	51.1737835	4.4250505
510815809	51.0616228	3.7243583
510861204	50.8811261	4.1659154
510865340	50.8698360	4.1605921
510880117	50.8351945	4.1457090
510881313	50.8349723	4.1426277
510885087	50.8698046	4.1610257
510887169	50.8766550	4.1643686
510894735	50.9999865	4.4742463
516583957	51.1445209	4.3959922
521477763	50.8606599	4.4144285
521556415	50.8559068	4.4284383
