@id	@lat	@lon
26488645	54.0698193	18.4542078
29947504	52.3168319	15.0394109
30079110	52.2604975	15.5339160
30079118	52.3219068	15.6799709
30093004	52.1445616	19.4718212
32118559	52.9492411	16.9464728
36449577	51.7523209	21.3849953
82780467	53.8438622	21.2216248
82780563	53.8282632	20.8228698
82782336	53.2087312	19.1713576
82782366	53.1875015	19.0367329
83853766	52.9946473	18.4664537
95003080	52.2444232	20.9672299
126091163	50.8793907	14.8251487
142131640	53.7640661	20.4946904
142132191	53.7639214	20.4647994
142413031	52.3862894	16.9120705
152740338	52.2414636	20.9275440
158796563	52.5438204	17.6027557
165131630	51.1382689	17.0820828
178851632	51.0940478	16.9795599
190073595	51.1766461	15.0321088
192475635	52.4105909	16.8682971
197997892	52.3937243	16.8856586
205214628	54.1252372	17.8769714
207628405	52.2339823	20.9849535
211421239	52.0881411	17.3939790
226205982	50.0477480	19.9024834
227465314	50.0849557	19.9345346
236101751	50.0899347	19.8933333
238534832	52.4035220	17.0541281
243628594	51.0956194	16.9623217
243691232	49.8658097	19.9113884
246814960	52.1480084	21.0596649
247236427	52.8156082	17.2185327
247286406	52.2428305	21.0982346
247286407	52.2442364	21.0961751
247478653	52.4115328	16.8569516
251464303	50.9791129	16.3695252
251693230	50.0551220	19.9251924
253041827	52.1658681	21.0158993
254021620	52.1766951	21.0453064
254025081	52.2373381	21.1190191
254451731	52.2164990	20.9985763
254762158	53.0324610	16.4699891
255205028	52.4428034	16.9441431
255239721	54.1769604	16.1968882
255239739	54.1807224	16.1941954
255594959	52.2365721	21.0874871
256257831	52.2334578	21.1301065
256349116	52.2504762	21.0661115
258477142	50.8751849	14.8270351
258623659	51.1573324	15.0282085
258623712	51.1605036	15.0286272
260004489	52.1363731	20.8956784
261666236	52.1424417	21.0237812
262285435	49.8702143	21.4108676
262409334	52.3750007	16.8689685
262639796	50.2987945	18.6890583
264193582	51.1144670	17.0692138
264266441	52.3826748	16.8830527
264272851	52.4337763	16.8010460
265629974	52.4265114	16.9181465
266416655	53.2331548	14.4882178
266456843	51.5166346	17.2783908
266561072	51.2068968	16.1816233
266858339	51.2094230	16.1860825
267240626	53.3850736	14.6518149
267240649	53.3803451	14.6514260
267241605	53.4324399	14.5518720
267241999	53.4249853	14.5456118
267242075	53.4368776	14.5323492
267248379	53.4453989	14.5225202
267249076	53.4541798	14.5373150
267458634	52.0301603	23.1184148
269327980	53.3718582	14.6059124
269654354	50.0894747	19.9024898
270196785	52.1521077	21.0169127
270966933	52.0496567	23.1080760
271230252	52.0512468	23.1210764
274282013	52.9788285	22.2305569
275068760	52.2804078	21.1134755
275565845	51.7860807	14.9306535
275620939	51.7853456	14.9700840
275621688	51.7882583	14.9514577
275807869	53.7090851	19.9786182
276522640	52.0893523	15.6508953
277632185	52.0999049	19.9191937
277718808	50.0870389	19.9850877
278831748	52.2573054	20.9774138
278965782	52.1024202	19.9734500
278987557	52.2483087	20.9123712
279142139	52.2316634	21.0955524
279857505	52.2515517	21.2931159
282075413	52.3214789	22.8800808
282393656	52.1411496	21.1904746
282740611	51.9718198	20.1483711
282740630	51.9717844	20.1472831
282926298	52.7979044	19.8609512
283024662	52.0999056	19.9191045
283172442	52.6520224	20.0813207
283172465	52.7266118	20.0153031
283255265	53.1326110	19.8374654
283352307	53.2551157	19.8933345
283847430	53.0719567	19.8861041
283847457	53.0686697	19.8986731
283847461	53.0683735	19.9034071
283847532	53.0662969	19.9031599
283934700	52.8799228	19.8710407
283934991	52.7983369	19.8597245
283935019	52.7817286	19.8997258
285943909	52.0949841	19.9324097
285946354	52.1041487	19.9530102
288473772	53.3973211	14.6752953
288811960	51.2733498	15.7865311
292144518	52.2258666	21.1488765
292350920	51.3706076	22.6335031
294680313	50.6520761	17.9093307
295340204	52.6831935	19.0998657
295552954	52.7364670	23.5841756
295887875	53.4540990	14.5606663
296384840	50.1377464	20.3865229
297142804	51.9811643	20.1643159
297143178	51.9850684	20.2125746
298888894	52.4299948	16.8479389
298999535	53.0890622	21.5707956
299663493	53.3714734	14.4722083
299829193	52.1560615	17.1581844
300720026	52.2735800	22.2474967
301526370	50.7888778	19.1084601
301639000	51.0834856	17.0482433
301679346	54.3933825	18.6217892
302141816	51.7926068	19.4228525
302235666	51.1270586	16.9809072
302387512	52.2282543	21.1393835
303024212	51.2947660	21.2467100
304634347	51.0821286	17.0508507
304858744	51.1941798	21.9979405
304858784	51.0220762	22.1134647
306010249	53.4596788	14.5435927
307524468	52.2423853	21.0997637
307947031	52.3782340	16.8860772
308996364	52.4384682	16.7627256
310097662	51.0468436	16.9597072
310284393	52.9985026	18.6049140
310456995	51.0461665	16.9648111
311573236	53.4036483	23.5051570
311778212	53.9272558	18.6902768
311970476	53.9394428	18.5662037
312228031	53.9579905	18.5416519
313418888	53.4652907	14.5791096
313425082	50.4309569	18.8657085
313491871	52.3782650	16.8741252
314451504	53.3530270	14.7452806
316997698	52.4309235	16.9467315
319205268	54.5443765	18.4651424
321726188	49.9927200	21.2632861
322526361	53.1023947	23.1391236
322691916	53.2352173	14.7873017
322691922	53.1523546	14.8823432
322797164	52.1935416	20.9239302
