@id	@lat	@lon
734402	46.6905993	7.6681887
1228781	46.8785984	7.5423261
5702030	46.6805465	7.8274119
5702071	46.6834149	7.8445587
8082505	46.6838171	7.6644266
17407058	47.0547266	7.6253785
25209833	47.5931448	7.5556247
26055234	46.8877547	8.6326246
27069561	47.3963906	8.6233174
27125026	47.4010933	8.6199554
28219645	47.4320909	8.6760930
29881492	47.6861190	8.6214180
29881496	47.6822764	8.6093701
29882004	47.6799675	8.6064702
29885119	47.6866921	8.6114652
29885121	47.6773289	8.6005845
30011079	47.7142970	8.5161525
33127154	47.1377584	9.0509476
33157581	47.1554377	9.0382360
33593043	47.1327975	9.0875692
34016401	47.2267167	8.9807659
34026947	47.1782564	9.0513173
34026948	47.1870766	9.0497233
34026949	47.2112768	9.0283638
34078845	47.4956958	8.7129812
35104501	47.6422548	7.7541320
35684995	47.2254301	8.9761652
36724756	47.2276132	8.9725233
47744371	47.3995257	8.4973287
49795302	47.7541134	9.1901695
49795311	47.6929846	9.2811915
49795344	47.7715719	9.1740507
49795346	47.7696619	9.1712839
52741787	47.3815542	8.5095674
54754456	47.1211551	9.1224690
55275762	47.2149238	9.0214062
56237356	47.2202872	8.9808668
59185470	47.2375916	8.7277241
65203124	47.6567871	9.4535278
73124669	47.3811098	8.4921479
81321511	47.5335372	9.0696973
82462301	47.6556123	8.8576878
82462303	47.6577964	8.8533445
83423432	47.3373646	8.5301934
83424882	47.3398175	8.5298146
84513888	47.3236425	8.5187472
86035999	47.0242031	8.2963023
89266715	47.1832564	7.9810905
94628702	47.0265599	8.2991398
95582040	47.0495135	9.0600281
98838885	47.0678093	9.0577963
98838886	47.0725304	9.0560821
98838887	47.0950062	9.0680391
101392168	47.3890134	8.6954370
102726613	47.2169721	8.5763211
102728438	47.1994085	8.5736624
103102957	47.3485725	8.5340966
110964235	47.5278765	7.7003458
111247327	47.5080581	8.5437196
111247401	47.5063807	8.5406917
125683037	47.5250153	7.6900191
130216563	47.4804183	8.2358504
130216565	47.4811412	8.2391514
130216566	47.4842929	8.2421730
135633811	47.3980896	8.5399105
148213917	47.0067564	7.1099653
148415669	47.6076347	9.5868267
148466650	47.4387423	8.3478347
148466654	47.4383077	8.3470877
149610887	47.5631890	7.7800748
153289980	47.5389027	7.7343968
171100087	47.2026049	9.0070436
179047160	47.2326983	8.6143388
182812681	47.0111586	9.5123249
190344999	47.3795583	9.5445168
194647104	47.4149057	9.6323467
201387216	47.4352023	9.1387028
203470841	47.4513754	9.1553713
206380323	47.0438236	8.3643170
207089654	47.2140371	7.7435000
208814607	47.1958318	7.6992632
213320801	47.2291541	9.0232324
220030470	47.5023332	8.0316396
220830818	47.2190519	7.7873795
226942533	45.7458312	8.9014410
227002087	45.7409345	8.9840024
227002092	45.7903322	9.0839899
227002422	45.8123877	9.0724047
227532156	45.7891347	8.9409789
227676991	45.8832344	8.5430796
227681612	45.8111383	9.0378858
227681616	45.8321006	9.0716282
227681621	45.7850904	9.0722385
227694396	46.2404550	10.2407116
227694399	45.8394420	8.6285430
227694438	45.9982140	8.7348600
227744175	45.7810490	9.0537480
227745405	45.7707553	8.9903802
227816231	45.7914820	8.9581700
227910373	45.7810530	8.9585780
228111625	45.7840380	9.0599440
228111626	45.7867413	9.0758518
228125375	45.8303391	8.8346144
228128400	45.7940872	8.8861218
228128403	45.7905090	8.8906430
228144745	45.7620202	8.8761782
228227517	45.7729712	8.9616840
228248576	45.7854490	9.0603040
228253388	45.8040441	8.8326182
228253390	45.8045536	8.8323426
228272692	45.7505909	8.5637825
228743236	45.9090646	8.6215319
229102938	45.7192740	8.6088509
229125805	46.4665919	10.3706680
241749033	47.6405447	7.7056577
241749714	47.6338567	7.5939844
243881645	47.5882149	8.8857991
244479991	46.8164575	9.2670205
246650988	47.2300466	8.9620388
247345256	47.2269883	7.8404587
247697427	47.6602469	8.8750941
247702040	47.7046119	8.8205492
247702174	47.7067820	8.8203450
247702175	47.7092628	8.8208431
248973336	47.2007880	9.3375706
249500787	47.3748270	8.6428183
250067276	47.4012329	8.5011516
251364446	47.5659008	9.0967582
251364447	47.5629712	9.1047017
251364453	47.5644097	9.0999412
251364454	47.5622326	9.1211508
251540984	47.5101487	8.3679597
251876603	47.2216435	9.5760335
253061856	47.3658287	9.6577046
253239439	46.9650682	7.4638599
254289007	47.2259769	8.2621212
255007349	47.4436565	8.4656430
256221360	47.1647171	7.4235966
256757662	46.7809278	7.6041999
257281284	47.1884834	8.3964317
257282729	47.1964661	8.4341059
258875594	47.1913959	8.8947716
260209027	47.1887914	8.9954747
260443215	47.5809034	7.5942068
261741477	47.0254527	6.8895650
262931005	46.5513518	7.3760619
263923036	47.3555523	8.3260826
264065504	47.4155139	8.5903409
264073160	47.4665171	8.2915271
264378536	47.1301400	7.6156648
264529525	46.9715346	9.5514028
264530018	47.2365959	7.2824556
264610443	47.1669957	7.4346003
264771144	47.3450623	7.9074428
264794355	47.4128994	8.6168482
264794365	47.4200011	8.6262929
264889459	47.3042342	8.6906319
264940312	47.1378842	8.5868892
265569040	47.2742006	8.7248486
265627180	46.9590478	7.4559202
265718046	46.9435757	6.8301809
265823655	47.0779673	7.5746866
266285284	47.4502033	8.2907357
266285329	47.4518737	8.2897349
266542839	46.5458000	6.5871529
266542840	46.5488270	6.5799914
266542843	47.0977652	6.8367095
266561086	47.3232719	7.8042047
266810613	47.5766825	7.5978721
266825152	47.1812476	8.8976164
266953468	47.2531303	8.6194521
267053552	46.5535448	6.5707336
267053810	46.5055640	6.4859824
267053813	46.5009100	6.4844802
267110519	45.9275896	8.5630382
267211865	46.4744098	6.4131576
267212190	46.5235830	6.5981566
267467289	45.9274298	8.5619315
267924554	47.3971141	8.0409728
268469414	47.3695212	8.5107127
268742610	47.4048172	8.0919529
268892714	46.7653615	7.6258230
268893437	46.7614100	7.6272964
269050377	47.3566826	8.7118888
269059096	46.7785490	6.6490170
269120240	47.3521481	8.7226730
269120252	47.3504828	8.7137207
269304240	46.5335973	6.5850826
269304246	46.5345275	6.5652677
269423023	47.3700641	8.6945075
269450517	47.5777955	7.5964463
269654731	47.5484517	7.5464090
269665687	46.7140743	7.5662706
269952262	46.5098465	6.6504940
270051291	46.7283004	8.1836091
270156438	47.0739754	8.2061972
270288402	46.9694323	8.3525486
270288802	46.9682968	8.3536859
270505837	47.3244632	7.8990052
270687860	47.5651216	9.7048281
271223009	47.3534438	8.5768921
271882233	47.3766726	9.2794791
272631681	47.1804162	7.6656035
272725604	47.2258573	7.6161562
273141695	47.3916685	9.2760473
273223793	47.5615058	7.5994793
273529123	46.8487124	7.1895760
273529124	46.8445768	7.1907102
273621223	45.8021203	9.0911955
274077459	47.0158947	6.9063453
274592567	47.4896462	7.5982340
274678779	47.5258531	7.6037741
274716746	47.4236322	7.5047195
274815548	47.2466719	8.4610784
274978894	47.4832546	7.5461208
274980462	47.2130312	8.3638034
274980463	47.2980447	8.3164949
274980567	47.3115367	8.2467294
275422339	46.9454893	7.4712058
275615953	47.2677821	9.6150358
275746833	47.4724466	7.5978097
276021507	47.0527663	6.7337075
276047520	47.1462267	9.5011305
276047521	47.1459190	9.5003844
276068551	47.3896573	7.3688517
276414834	47.1985651	7.7869265
276602502	46.6871074	7.6676656
277469389	47.7030543	8.6453087
277755862	47.1201627	9.0567370
