date,station_uuid,e5
2022-10-11 00:36:05+02,ad92da60-c744-483c-967a-88748c09d171,2.019
2022-10-11 00:36:05+02,b3193a71-6f82-49d7-bd93-31c82a157d70,1.999
2022-10-11 00:36:05+02,d79aaa34-3ef2-4d17-aeb7-e004b220f903,1.999
2022-10-11 00:36:05+02,f092ab8f-97d3-4146-9c0e-022ffdfecfb9,1.989
2022-10-11 00:36:05+02,fbaff7c7-9e58-4f6e-afcb-58bd0f9679b7,1.989
2022-10-11 00:37:14+02,96915c76-348d-4dbc-9ce9-81dbd9bf2f8c,1.979
2022-10-11 00:37:14+02,1c8ab58f-ffa3-400c-b09b-5e25d619174c,2.039
2022-10-11 00:37:14+02,247a9900-5c05-4949-9ae3-ae5de0668265,1.969
2022-10-11 00:39:10+02,40703eda-e0ec-4cc2-baec-4da729715fb5,2.009
2022-10-11 00:39:10+02,8ca692b9-7c57-40cb-bc36-91769564d53c,2.039
2022-10-11 00:40:09+02,9c1f0bbf-a027-4ac4-a4c6-59675521ec33,1.909
2022-10-11 00:43:16+02,8aeb36d0-208d-4ddf-b870-9de754ad9b16,2.039
2022-10-11 00:44:07+02,ff0a499f-0325-41c9-a78c-14dd1773af0b,1.999
2022-10-11 00:44:07+02,2822fc54-4d03-4a97-a3ab-1b00e04c5f46,2.019
2022-10-11 00:44:07+02,ef77aedf-2efb-48d6-a7af-543f460068e9,1.989
2022-10-11 00:45:08+02,00062462-a0eb-4444-8888-acdc00000001,1.999
2022-10-11 00:49:11+02,bf01d540-215e-4850-a0ac-6131039a46ef,2.029
2022-10-11 00:50:09+02,8c88d6b1-0859-469c-9075-a23a221dd0fe,2.059
2022-10-11 00:50:09+02,da9bd0f9-c080-42e5-2936-b93e991f10d6,2.048
2022-10-11 00:51:08+02,42ba4c08-7be7-4460-9c9d-0602b762d862,1.989
2022-10-11 00:52:11+02,fff261ef-ff00-4d2b-8669-ec2f7c57cd93,2.049
2022-10-11 01:17:29+02,d4969cf8-baba-4364-a2b8-59b544ad00ce,1.969
2022-10-11 01:17:29+02,5cf20154-0f96-4ee8-863f-a6c8c82a1c94,2.029
2022-10-11 01:37:09+02,84b67d46-e42b-48b0-b810-582f0993ede4,1.979
2022-10-11 01:38:07+02,84b67d46-e42b-48b0-b810-582f0993ede4,1.979
2022-10-11 01:45:10+02,da05f8af-a6ad-4145-9661-b79fc42b2349,2.019
2022-10-11 01:54:08+02,ea8763f2-de7c-46cb-a23c-dc9a27cd22ff,1.959
2022-10-11 04:02:09+02,c0c4e510-c7b0-46b4-564b-808a6439cc0d,2.079
2022-10-11 04:02:09+02,21e837d5-0eb6-40d2-b30d-7cfa7a0d2b79,1.979
2022-10-11 04:02:09+02,9ceb2bc4-2c87-4386-817a-b7293ddda3f8,2.029
2022-10-11 04:06:05+02,1e783c9c-c088-4c89-a5df-51496e070610,1.929
2022-10-11 04:06:05+02,9b691005-7ff1-46f1-ae3a-09d713c6ad37,1.999
2022-10-11 04:08:07+02,1d36d887-09fd-4441-88d3-dd7d1d88daf7,1.919
2022-10-11 04:08:07+02,0287a4b5-1232-441b-bfe3-fecc4855f65a,1.919
2022-10-11 04:09:09+02,250e9c5f-82f4-4408-b7b2-fc9d78f78d60,1.909
2022-10-11 04:09:09+02,39171395-d89c-458c-8df9-9c2635f84fa4,1.969
2022-10-11 04:09:09+02,0287a4b5-1232-441b-bfe3-fecc4855f65a,1.999
2022-10-11 04:13:09+02,f92dbc00-135b-491e-a321-f969231142fc,2.009
2022-10-11 04:15:08+02,0868c839-f0cd-4ceb-a53c-4a6de271b606,1.999
2022-10-11 04:15:08+02,463e8599-d06e-44bf-b175-75fa151595f9,1.959
2022-10-11 04:15:08+02,b183729b-82b0-4982-bbfd-b9a2da12f0c3,1.949
2022-10-11 04:15:08+02,b18da4e2-c8e4-4b07-b8f9-ddf7cc08e1a4,1.969
2022-10-11 04:15:08+02,c5c5e0eb-86fe-4025-9b6b-8dc8e380fabd,1.959
2022-10-11 04:15:08+02,b610a44c-d4ac-4c54-8086-2c475b6ca2a4,1.969
2022-10-11 04:15:08+02,0da31138-3807-4ef1-8df0-056d0f657f1c,1.889
2022-10-11 04:15:08+02,f9849d77-faed-4730-8755-d4db80e65d62,2.069
2022-10-11 04:15:08+02,0b81a1cf-09c6-4320-9208-0e078a1500f8,1.959
2022-10-11 04:15:08+02,3b207ac2-4b54-41e8-99ac-70f7f54e7b50,1.949
2022-10-11 04:15:08+02,c4810f97-ed90-4be9-a054-4b6b51e1c221,1.999
2022-10-11 04:16:08+02,0ea50beb-c598-4607-b2db-00cf787e3509,2.099
2022-10-11 04:17:09+02,b1e1371c-f326-48d4-9d4d-aa78d8a13436,2.009
2022-10-11 04:18:07+02,81d72fa3-5270-45af-816f-ba0abb7776f4,1.959
2022-10-11 04:18:07+02,b2fd61b4-2b7e-4ff9-8486-300046ada109,1.969
2022-10-11 04:22:06+02,d4789266-a500-44b2-bf9f-43d1c3ee65a3,1.999
2022-10-11 04:26:06+02,142908db-78af-4172-b1bd-04aa5c4cd2d6,1.989
2022-10-11 04:28:07+02,c1892917-9168-4041-bbb7-170e285a3262,1.969
2022-10-11 04:29:09+02,a3ba3fce-9368-4fa9-a74f-ff108206e6b0,1.889
2022-10-11 04:30:07+02,7ded99f8-270f-4b79-a4c4-4172e969dd9c,1.959
2022-10-11 04:32:07+02,e4339089-694a-4dbe-9af7-4fae7057fe24,1.999
2022-10-11 04:32:07+02,2c8cb46f-43fd-4315-ac53-117d3f0a2658,1.999
2022-10-11 04:32:07+02,c5fb7246-27b8-4c63-9d87-16f9d6cbc493,1.949
2022-10-11 04:32:07+02,0aa11ce1-2f76-4ad6-a685-7d045176e1ca,2.049
2022-10-11 04:32:07+02,d84a57f3-2c0d-45c6-b36c-ce2ee59cf599,1.999
2022-10-11 04:33:09+02,26ec7f57-8916-4fe2-8b78-e59d3f885845,1.999
2022-10-11 04:33:09+02,76bfbc5b-cf0a-49b9-8235-0076650e26db,1.989
2022-10-11 04:40:06+02,00060073-0002-4444-8888-acdcffffffff,1.959
2022-10-11 04:40:06+02,05b7ea0f-825a-4aa6-a0a1-ff6ebcd579de,2.229
2022-10-11 04:41:08+02,fd172e38-e7d0-4d11-98f8-06aa4ff1c7b3,1.949
2022-10-11 04:44:06+02,b610a44c-d4ac-4c54-8086-2c475b6ca2a4,1.979
2022-10-11 04:46:06+02,00060072-0001-4444-8888-acdcffffffff,1.959
2022-10-11 04:47:09+02,b2fd61b4-2b7e-4ff9-8486-300046ada109,1.979
2022-10-11 04:48:06+02,81d72fa3-5270-45af-816f-ba0abb7776f4,1.969
2022-10-11 04:49:09+02,9714ed9e-b2ee-4472-836f-34505cb662a4,1.939
2022-10-11 04:50:07+02,9e480315-f74f-486e-b3ac-67ae8aa1e659,1.899
2022-10-11 04:51:08+02,fd172e38-e7d0-4d11-98f8-06aa4ff1c7b3,1.989
2022-10-11 04:52:06+02,00060889-0007-4444-8888-acdcffffffff,1.959
2022-10-11 04:52:06+02,6525743f-9791-4bfe-a0c4-138983dbae56,1.979
2022-10-11 04:52:06+02,11652441-f3fc-4fc9-a87a-664db366b5af,2.009
2022-10-11 04:54:20+02,5a8ff352-856e-451a-b38f-bd17f2b0a13c,2.009
2022-10-11 05:01:08+02,c0eeba5d-fb19-47f5-b626-b2795120153e,2.159
2022-10-11 05:01:08+02,7d2ad66f-f9cd-405a-b12f-38d4ecc7d659,2.159
2022-10-11 05:01:08+02,f60b1afa-c22a-4c5e-9ad2-725b598083be,2.149
2022-10-11 05:01:08+02,bf70cea8-ce4b-463f-b145-3aad98af4347,2.159
2022-10-11 05:01:08+02,1321b963-e639-42b1-bee2-74792ea3c6c1,2.139
2022-10-11 05:01:08+02,44531d7a-4f95-49ed-8127-7e010faa126b,2.259
2022-10-11 05:01:08+02,9b691005-7ff1-46f1-ae3a-09d713c6ad37,1.989
2022-10-11 05:01:08+02,d5df5b55-dcff-48ad-a6eb-a669539e3cad,2.159
2022-10-11 05:01:08+02,56dd5a60-4fc7-4c34-ae56-faa4612d2843,2.159
2022-10-11 05:01:08+02,81d7f47e-979d-4fe4-af93-207d5d07f695,2.159
2022-10-11 05:01:08+02,0c6ccb54-f184-4e32-9330-44710f995b67,2.159
2022-10-11 05:01:08+02,e6d2ea41-2097-4acc-bf39-bafd4a31b7c7,2.149
2022-10-11 05:01:08+02,f056d715-fa17-4c24-b949-07b05a5cbf06,2.159
2022-10-11 05:01:08+02,10706699-dd9e-4576-beeb-e0e048e6a44f,2.159
2022-10-11 05:01:08+02,07a543ee-7e3c-4620-a03d-fe60d0d3ba71,2.159
2022-10-11 05:01:08+02,0d058cc2-1d45-4b98-9743-6b1deec7c48d,2.159
2022-10-11 05:01:08+02,72aad5fb-3487-4c7f-ab4d-21afa908a17a,2.159
2022-10-11 05:01:08+02,2deac220-ca8a-457b-88e7-5f6c0a46d978,2.159
2022-10-11 05:01:08+02,39e3bcba-c1aa-4bac-84fc-fa2f38130f1b,2.139
2022-10-11 05:01:08+02,f1d53b3e-fcf7-4b2d-800f-055d55f86d0a,2.159
2022-10-11 05:01:08+02,276d042d-5b95-4002-b3e9-581c633ebfb9,2.139
2022-10-11 05:01:08+02,30b58092-aa65-48dd-af96-0031fae1cb0f,2.139
2022-10-11 05:01:08+02,52bbd6b9-b34d-48d4-b897-ada44fbe61f0,2.159
2022-10-11 05:01:08+02,4963a640-a6f2-4e00-9045-e9c1f81028e4,2.159
2022-10-11 05:01:08+02,784f5051-73e6-4048-900e-c94d554b66f4,2.159
2022-10-11 05:01:08+02,365ebaa8-a959-4f99-8d4d-7b2b91835f85,2.159
2022-10-11 05:01:08+02,4b1ef3ea-b716-46da-8727-04c21c2db248,2.249
2022-10-11 05:01:08+02,1287b5db-7e7d-4cab-9fef-a85e634de092,2.159
2022-10-11 05:01:08+02,14853398-0aff-41f4-8297-ecaa23bc56e4,2.159
2022-10-11 05:01:08+02,7e0ba8b8-471c-4f0a-aaed-ed6728d48bdd,2.159
2022-10-11 05:01:08+02,da105a81-a8a9-4679-a6a7-635410d5f97a,2.149
2022-10-11 05:01:08+02,a597b083-718b-4a7c-bb8e-1bbc4aff8b0f,2.159
2022-10-11 05:01:08+02,0a1e32b1-c869-48e2-b1a8-6e6ea737542c,2.139
2022-10-11 05:01:08+02,0c9eafd4-b0e3-4f56-9299-5ceeaca47df1,2.159
2022-10-11 05:01:08+02,ca0b70a2-764b-4682-9c05-cad5af09833e,2.159
2022-10-11 05:01:08+02,d8944174-729c-4120-be5a-644b567b425e,2.159
2022-10-11 05:01:08+02,2f46db1f-3ec4-46aa-8c89-a6dfd10e1722,2.159
2022-10-11 05:01:08+02,8e1e6928-5911-45f9-83b4-06a8b2be9d12,2.259
2022-10-11 05:01:08+02,f9ea25a3-9351-494d-94ed-5aa4cc06b044,2.159
2022-10-11 05:01:08+02,aab6d7fb-288e-4f29-95d4-081e9035c1b5,2.159
2022-10-11 05:01:08+02,7abe5a10-1d6e-408a-af77-f8553e2c68e2,2.159
2022-10-11 05:01:08+02,c48bf149-7577-4ce4-b895-d5ee34d79866,2.109
2022-10-11 05:01:08+02,fa891c25-4c67-4542-9afb-f466ea9d6135,2.159
2022-10-11 05:01:08+02,e63c703b-0d44-4854-8fe6-f5c817b1cfd0,2.159
2022-10-11 05:01:08+02,beea8dec-e1db-4715-ae36-da7ee26287fe,2.159
2022-10-11 05:01:08+02,1c397a18-bf79-4dec-8759-14d03099ab7c,2.159
2022-10-11 05:01:08+02,1b098715-0f1b-494c-9baa-0f7f98f94e64,2.159
2022-10-11 05:01:08+02,a7dcf144-3048-4aa2-994d-426e1d62aed5,2.159
2022-10-11 05:01:08+02,1093e956-afc1-4a43-89e8-dece717b0515,2.159
2022-10-11 05:01:08+02,50b797b5-77d3-4fba-9fa7-ee3670ac37c6,2.159
2022-10-11 05:01:08+02,388fd514-cb48-4ea9-a935-3629ce3bde53,2.159
2022-10-11 05:01:08+02,f2ef6fe5-9589-4b4e-8792-71f8b62f27c7,2.379
2022-10-11 05:01:08+02,57398b70-8294-4c8e-86c8-28885ddcf86e,2.159
2022-10-11 05:01:08+02,c34947d8-e667-4122-bbe3-ac957e94aabd,2.159
2022-10-11 05:01:08+02,3a6b4f5b-72d5-42d4-9e57-9f4b666ad1b7,2.159
2022-10-11 05:01:08+02,67df0844-f3b0-43d0-933f-99c77387defa,2.159
2022-10-11 05:01:08+02,9be31084-fc9a-45a9-a198-31c469851006,2.159
2022-10-11 05:01:08+02,7a596411-ac95-4636-94fb-5ca91b3f831e,2.159
2022-10-11 05:01:08+02,8650600d-1a0a-4d65-9060-1077d204ca6e,2.159
2022-10-11 05:01:08+02,b49a8e3c-ec55-48b9-aef8-e39bdbe88edb,2.159
2022-10-11 05:01:08+02,06197610-892b-4e64-a203-9a0252f4e539,2.159
2022-10-11 05:01:08+02,20fda46f-1aee-47c6-b859-88a4398367c6,2.159
2022-10-11 05:01:08+02,a106f3ed-b05e-479f-9506-d30c82e4d9da,2.159
2022-10-11 05:01:08+02,f1ac873b-48fc-48ad-994f-572f001d57cd,2.159
2022-10-11 05:01:08+02,e624f2ed-09bc-44a3-915a-661f545af3d7,2.149
2022-10-11 05:01:08+02,c784fc4a-a58b-4085-a197-29e514d51bec,2.159
2022-10-11 05:01:08+02,78a9825e-4eb5-480b-b78b-0863f26ba9f7,2.159
2022-10-11 05:01:08+02,40acc448-0bc6-463c-be68-2717086a729e,2.159
2022-10-11 05:01:08+02,7e90510b-3fc8-48d4-9dbe-d69ac101e092,2.159
2022-10-11 05:01:08+02,242e02a3-cc2a-43bd-af84-90f76cefe920,2.159
2022-10-11 05:01:08+02,f3425460-bc40-4632-a1e1-023d71e04a7e,2.159
2022-10-11 05:01:08+02,72816128-fbc4-49d9-a6a0-ec179b84cbb6,2.159
2022-10-11 05:01:08+02,7b66bafe-a348-4e27-9e3b-137caf8fa197,2.269
2022-10-11 05:01:08+02,21006633-2054-4a48-8e4e-93fdf8b6cb85,2.439
2022-10-11 05:01:08+02,b52b7100-d311-4953-8728-4b1f16c5b371,2.159
2022-10-11 05:01:08+02,a9908a4b-4285-4664-807d-6573f851f0d6,2.139
2022-10-11 05:01:08+02,7e94882a-97d6-4d6b-b001-c28028c84ed8,2.159
2022-10-11 05:01:08+02,b080963d-7d5a-4f0a-b635-ceb463be98dc,2.159
2022-10-11 05:01:08+02,966251a3-47cf-4b01-a66c-30fa27c46471,2.159
2022-10-11 05:01:08+02,0506b966-2ef9-48b0-a698-741a336e6dd7,2.149
2022-10-11 05:01:08+02,e6cbf50a-bf7d-4156-a7c4-e281d364d964,2.159
2022-10-11 05:01:08+02,6177d9a7-59da-49c9-9845-282c44f22c63,2.159
2022-10-11 05:01:08+02,d38e765a-ed77-4196-906a-b420b084daa3,2.159
2022-10-11 05:01:08+02,16598fe6-86a5-4339-911b-ee7235cf9cd5,2.159
2022-10-11 05:01:08+02,b36e36c7-2c56-41d1-ad14-60013d6fd8ec,2.159
2022-10-11 05:01:08+02,0b49934c-1119-424a-b833-aba72e465c8e,2.159
2022-10-11 05:01:08+02,8b8ccea8-3a7f-4f74-a358-985d12971ded,2.159
2022-10-11 05:01:08+02,819c2774-c80a-4202-8531-c67ff37bd66b,2.149
2022-10-11 05:01:08+02,a9a6b81b-6228-44e0-b06f-60f92ab036f1,2.159
2022-10-11 05:01:08+02,09eab524-f787-42ed-aeb5-6ca2ed32ad8a,2.159
2022-10-11 05:01:08+02,df8e1459-867f-460a-bebb-9d7d044c2d58,2.169
2022-10-11 05:01:08+02,ab88dbbb-7d60-4748-883d-e4bd832adc88,2.149
2022-10-11 05:01:08+02,e14b3656-8031-499e-985f-7fd154667118,2.159
2022-10-11 05:01:08+02,f7bd79e6-d533-4c54-a65a-058445030f28,2.159
2022-10-11 05:01:08+02,033bce61-7584-45e7-94dd-952fd0b4899c,2.159
2022-10-11 05:01:08+02,045eb202-7140-47c9-8e1e-a776e740cc04,2.159
2022-10-11 05:01:08+02,5c7fdf28-b1a8-47f2-ae55-305654324bf7,2.139
2022-10-11 05:01:08+02,1173440b-0046-473f-a9f9-bd568908c810,2.149
2022-10-11 05:01:08+02,ff30285f-3039-47d9-8a2a-9b52099a3f05,2.139
2022-10-11 05:01:08+02,679fc63c-5fcb-49a0-a9bc-8cb7496422a4,2.159
2022-10-11 05:01:08+02,1d220ab7-0acf-4298-8dab-389f7c7fc356,2.159
2022-10-11 05:01:08+02,ba83d937-3cce-4f59-89b1-2b0134b66b46,2.159
2022-10-11 05:01:08+02,eb9fd911-e8cc-4d66-a0a5-503a1d7f921e,2.149
2022-10-11 05:01:08+02,41222d7c-8a2f-4625-b881-8aed2be6e130,2.159
2022-10-11 05:01:08+02,0c85af92-be91-4f8c-8cb4-8ddc8849a023,2.159
2022-10-11 05:01:08+02,5dc37d03-5fb3-4db6-a1cf-3e479a46d01c,2.159
2022-10-11 05:01:08+02,b43b5fcd-17ad-4143-9002-a98cc5b50cb8,2.149
2022-10-11 05:01:08+02,bdac6b2f-8ebe-4257-ac29-996b4fd8c371,2.159
2022-10-11 05:01:08+02,3a07c2be-e433-433f-b98e-b99524fc745a,2.159
2022-10-11 05:01:08+02,2b5aed51-2ea7-44df-aea8-3106a82eae24,2.159
2022-10-11 05:01:08+02,d9cf3bdf-438e-494c-aaf3-aea84b4aa565,2.139
2022-10-11 05:01:08+02,046986b6-d858-4912-9c75-9b622aa8b0a0,2.159
2022-10-11 05:01:08+02,f193221d-3d5f-4a52-a929-597780f8e043,2.329
2022-10-11 05:01:08+02,aec51e1b-48c3-4cd5-9979-87a917dd6e1f,2.159
2022-10-11 05:01:08+02,cdfaad32-025b-4c7a-9815-d1c666e67573,2.159
2022-10-11 05:01:08+02,18a5a27f-5e17-4875-82fa-115a90b679cd,2.149
2022-10-11 05:01:08+02,fe462a5f-bcc7-4dc5-9cb0-1c456f0e7477,2.159
2022-10-11 05:01:08+02,24271598-a8c7-4307-b63c-e9f012f75419,2.159
2022-10-11 05:01:08+02,e432442c-6a82-4798-9b93-cc0bc34e55ad,2.159
2022-10-11 05:01:08+02,722ed42d-2e89-4f62-91aa-e3e1c32bfeab,2.159
2022-10-11 05:01:08+02,0f2e0c50-51c1-4a4f-bfdb-c6f2eb676893,2.159
2022-10-11 05:01:08+02,41bd2134-96d2-479f-8c3f-eb6f98a769eb,2.159
2022-10-11 05:01:08+02,5d36d704-8630-4d15-960f-2ec7a331d355,1.999
2022-10-11 05:01:08+02,b5c88696-fa2b-49ae-9cca-faa1a31d996f,2.159
2022-10-11 05:01:08+02,a3e1990e-2b70-4e0f-ac7b-6b810c116437,2.159
2022-10-11 05:01:08+02,e957e5a6-023a-464b-95be-af6bfdba1461,2.139
2022-10-11 05:01:08+02,52ddaaf7-ff03-4124-a879-f654a983e870,2.159
2022-10-11 05:01:08+02,c330ab67-9155-495e-a417-452242e32949,2.159
2022-10-11 05:01:08+02,3ee4eabb-7ef6-4ac9-ae2f-6888518d34e0,2.159
2022-10-11 05:01:08+02,3d462904-a325-483a-875d-31d26dde4d8a,2.159
2022-10-11 05:01:08+02,c8302201-8ea4-4674-9368-8ce5ccffbdf1,2.159
2022-10-11 05:01:08+02,5a9a050e-41ed-43d3-a784-2198a16bcabf,2.159
2022-10-11 05:01:08+02,68d6b6e5-7ab7-4b01-8b27-96506d5e6791,2.139
2022-10-11 05:02:07+02,02f7b4a2-98f0-4c9a-8cf7-b3f2fc4a1411,2.129
2022-10-11 05:02:07+02,cf134cd7-7d4e-4aa6-933d-dfba11ac27e7,2.129
2022-10-11 05:02:07+02,8ccb74e7-5ad5-43fa-9322-5987a1754f10,2.129
2022-10-11 05:02:07+02,9d71271b-877f-4fc4-8a07-28c39b736bb4,2.129
2022-10-11 05:02:07+02,1d32ac01-67df-4ae1-8452-675dba41815c,2.129
2022-10-11 05:02:07+02,338988f0-73da-4db4-8f5f-60865c7f3a04,2.129
2022-10-11 05:02:07+02,21c3db2d-cb5c-46d0-bb97-3b740504aaca,2.129
2022-10-11 05:02:07+02,1941e0e8-bd8b-4ef6-9ac1-7e2948b6066b,2.109
2022-10-11 05:02:07+02,bc05d9f8-d4b5-45c6-941c-92899b58c86f,2.129
2022-10-11 05:02:07+02,d2f4a98e-2127-4bbe-bcb9-b845f6465414,2.129
2022-10-11 05:02:07+02,7dc57224-9f00-43f4-ada4-64cc75702589,2.129
2022-10-11 05:02:07+02,5c8d864e-2f19-466d-9ed6-3725c0331fec,2.109
2022-10-11 05:02:07+02,31677022-f702-4d7d-ae1e-2a16e05e1cdb,2.109
2022-10-11 05:02:07+02,493540d2-189a-412a-a5c8-12b01ecb2cce,2.129
2022-10-11 05:02:07+02,4640967f-dfc1-4644-b830-dae845a7e166,2.129
2022-10-11 05:02:07+02,071542b0-8934-49a5-a28f-5ed5cfbdb1f2,2.129
2022-10-11 05:02:07+02,80fc199d-2bd0-4065-85a2-36b9c44bfd92,2.129
2022-10-11 05:02:07+02,fb7304aa-ecca-450d-9e79-23a504e97b05,2.129
2022-10-11 05:02:07+02,89fb9ca1-31f1-47de-b6f7-dc963705d089,2.129
2022-10-11 05:02:07+02,2883825f-bbcb-489a-bbb2-045d2600cd2c,2.129
2022-10-11 05:02:07+02,1c9212bc-bf5e-424d-a1f5-5b628dc146b5,2.129
2022-10-11 05:02:07+02,5a03c832-8a1c-43e2-bdff-3f8eae4e2bbb,2.129
2022-10-11 05:02:07+02,45fd7f25-62d4-4be7-b484-ce55d1f01287,2.129
2022-10-11 05:02:07+02,323c35af-9914-44e7-a167-056fa746924c,2.109
2022-10-11 05:02:07+02,386edc98-1377-4a42-af69-7a2b26daf9f1,2.129
2022-10-11 05:02:07+02,2d4b0fee-65f0-4959-bad8-ba2dd558e841,2.129
2022-10-11 05:02:07+02,ed2fae24-143e-473e-bbaf-0d403c7915b0,2.129
2022-10-11 05:02:07+02,f0e93f3d-77d2-4cff-b6a9-13df80cceb97,2.129
2022-10-11 05:02:07+02,c557d213-4c08-4551-8dfc-e7fe2b496f21,2.129
2022-10-11 05:02:07+02,c6c45814-807d-4019-9d09-94ff9fd41ec5,2.129
2022-10-11 05:02:07+02,dc9d2e41-1a47-4de4-8bea-0bd377ddb4a3,2.129
2022-10-11 05:02:07+02,2ce51594-13b9-4bf7-8d4e-3bc2b80c8518,2.129
2022-10-11 05:02:07+02,6fc17a89-c211-44f1-960c-6754fa7f28ff,2.109
2022-10-11 05:02:07+02,8b7d4150-3472-432e-afcc-3cad19634474,2.129
2022-10-11 05:02:07+02,df23482d-32ed-47dd-b574-66a0a8d352d0,2.129
2022-10-11 05:02:07+02,60abebe5-e51d-4bf1-a96b-f4b9a17dfa49,2.129
2022-10-11 05:02:07+02,45b7c9b9-9847-4b47-bf98-4d74a139a560,2.129
2022-10-11 05:02:07+02,46bba2f8-b3a4-4f5c-af4e-15d4226641cf,2.129
2022-10-11 05:02:07+02,c138d8bc-9483-4ef1-8e5b-718cb6e7cfb0,2.129
2022-10-11 05:02:07+02,fe5d93c8-bf5f-4ef6-9d4b-42ab6f14e3a0,2.129
2022-10-11 05:02:07+02,7fdb8d9b-aff0-457f-8510-177723ce400a,2.129
2022-10-11 05:02:07+02,76bfbb66-99c3-491d-b3e3-043565cfaff2,2.129
2022-10-11 05:02:07+02,9f601274-d1a5-4672-9773-bc56705716fc,2.129
2022-10-11 05:02:07+02,aec61079-05ee-4c4c-9faa-0f034aeaf3e9,2.129
2022-10-11 05:02:07+02,bb19dbf7-962d-4425-8bf4-a9e295a06432,2.129
2022-10-11 05:02:07+02,d1703f9c-9e7f-4ba5-82ed-323757a0b3de,2.129
2022-10-11 05:02:07+02,323d7226-2059-4ead-9890-2d0f4083e9c3,2.129
2022-10-11 05:02:07+02,89833ec4-9823-41f7-b1f7-02a349b6fe2f,2.129
2022-10-11 05:02:07+02,b2470fad-86a3-4750-a0d8-35543aab8946,2.129
2022-10-11 05:02:07+02,b0b6a79a-4c73-42ea-bb03-d7de77220bff,2.129
2022-10-11 05:02:07+02,c1762781-a64d-435f-a8a6-17d8ecccda3a,2.129
2022-10-11 05:02:07+02,3d3f2abd-976d-4045-9849-447e6a133324,2.129
2022-10-11 05:02:07+02,469049b9-0d51-456a-95fe-0eef187badda,2.129
2022-10-11 05:02:07+02,5ea55b3f-42f6-46de-a7f4-385b97fc9dde,2.129
